Name,Nodes,Features,Configs,PresentConfigs,Mode,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
/mnt/f/code/busybox-1.31.1/coreutils/printf.cfg,260,2,4,2,brute-force,7.655498557426089e-5,7.608134363976553e-5,7.765942450425463e-5,2.2285409906714017e-6,1.2068063819019114e-6,4.313788543792548e-6
/mnt/f/code/busybox-1.31.1/coreutils/printf.cfg,260,2,4,2,shallow,3.6837628752239475e-5,3.6110061760429024e-5,3.7993957351789064e-5,2.9990983831570623e-6,2.038343953105392e-6,4.665919313905812e-6
/mnt/f/code/busybox-1.31.1/coreutils/printf.cfg,260,2,4,2,deep,4.933337590845234e-4,4.910091201575434e-4,4.958334007236233e-4,8.240004119658727e-6,6.859191952333337e-6,9.969735812027618e-6
/mnt/f/code/busybox-1.31.1/coreutils/pwd.cfg,139,3,8,4,brute-force,7.816210345154319e-5,7.755174772045191e-5,7.883258359605547e-5,2.1865756810697012e-6,1.6306170961641345e-6,2.9580326620977438e-6
/mnt/f/code/busybox-1.31.1/coreutils/pwd.cfg,139,3,8,4,shallow,3.111004282044369e-5,3.0854733870029056e-5,3.207262456862549e-5,1.4064180004449323e-6,5.43669170102977e-7,2.9409422240897617e-6
/mnt/f/code/busybox-1.31.1/coreutils/pwd.cfg,139,3,8,4,deep,1.712663128844842e-4,1.6989023180850697e-4,1.7415160109944503e-4,6.2588516245715755e-6,3.5236908070138867e-6,1.1296216961467157e-5
/mnt/f/code/busybox-1.31.1/coreutils/readlink.cfg,128,3,8,4,brute-force,7.151280099130192e-5,7.123480434647325e-5,7.189147678020259e-5,1.0947536150360538e-6,8.518633366183905e-7,1.5641649790273618e-6
/mnt/f/code/busybox-1.31.1/coreutils/readlink.cfg,128,3,8,4,shallow,2.9114163703652104e-5,2.8918813733940233e-5,2.9396388319708638e-5,7.597026761596857e-7,5.991055342869962e-7,1.0334195222859886e-6
/mnt/f/code/busybox-1.31.1/coreutils/readlink.cfg,128,3,8,4,deep,1.6175344092607895e-4,1.5970748839547484e-4,1.6973033016859905e-4,1.0792084337219855e-5,4.790303340681962e-6,2.0761153205350624e-5
/mnt/f/code/busybox-1.31.1/coreutils/realpath.cfg,120,2,4,2,brute-force,3.245829939003372e-5,3.22675088425443e-5,3.2725551929591734e-5,8.066246424731254e-7,5.205175558785069e-7,1.1691673465428879e-6
/mnt/f/code/busybox-1.31.1/coreutils/realpath.cfg,120,2,4,2,shallow,1.3697216814020248e-5,1.3534083293875626e-5,1.3929581963535966e-5,6.785254072275924e-7,5.092311066370258e-7,9.368322898001646e-7
/mnt/f/code/busybox-1.31.1/coreutils/realpath.cfg,120,2,4,2,deep,1.4923737106511888e-4,1.4693769168732675e-4,1.53742184028496e-4,9.91905669799587e-6,6.061889638885315e-6,1.5647153247114845e-5
/mnt/f/code/busybox-1.31.1/coreutils/rm.cfg,130,2,4,2,brute-force,3.4895743276448016e-5,3.464738222115242e-5,3.529453889863987e-5,1.0499515506998344e-6,6.886036265391177e-7,1.5663878371814565e-6
/mnt/f/code/busybox-1.31.1/coreutils/rm.cfg,130,2,4,2,shallow,1.457060138932872e-5,1.4466479486487234e-5,1.4698720110269133e-5,4.025192883092653e-7,3.105118492062323e-7,5.301045986339514e-7
/mnt/f/code/busybox-1.31.1/coreutils/rm.cfg,130,2,4,2,deep,1.5957673638939757e-4,1.574323856038813e-4,1.6353234041190245e-4,9.548374849734451e-6,5.485382645040125e-6,1.5060504028203436e-5
/mnt/f/code/busybox-1.31.1/coreutils/seq.cfg,166,3,8,4,brute-force,9.209058034080789e-5,9.143526923706302e-5,9.331447884738727e-5,3.0058109214743306e-6,1.897948470787298e-6,5.312921957315282e-6
/mnt/f/code/busybox-1.31.1/coreutils/seq.cfg,166,3,8,4,shallow,3.819066852137473e-5,3.792556813192858e-5,3.853561146064234e-5,1.1171794018226157e-6,8.408844230211459e-7,1.4859723987848763e-6
/mnt/f/code/busybox-1.31.1/coreutils/seq.cfg,166,3,8,4,deep,2.0543568769755481e-4,2.0329200204972014e-4,2.086485516374289e-4,8.565457347482705e-6,6.55516058836817e-6,1.1034171967233745e-5
/mnt/f/code/busybox-1.31.1/coreutils/sleep.cfg,109,2,4,2,brute-force,2.9840018928297534e-5,2.9601653049912632e-5,3.0464971827633932e-5,1.2373656667299825e-6,5.472985234240404e-7,2.3669291018854854e-6
/mnt/f/code/busybox-1.31.1/coreutils/sleep.cfg,109,2,4,2,shallow,1.2433689431829522e-5,1.2237347862292724e-5,1.2853195176589063e-5,9.488163659365862e-7,4.2805942962510235e-7,1.6672374554804838e-6
/mnt/f/code/busybox-1.31.1/coreutils/sleep.cfg,109,2,4,2,deep,1.3465522215668987e-4,1.337732868092948e-4,1.3647493306713412e-4,4.058994391484607e-6,2.379668806754183e-6,7.265474673772107e-6
/mnt/f/code/busybox-1.31.1/coreutils/sort.cfg,381,4,16,8,brute-force,3.5508645471068226e-4,3.5268907038907396e-4,3.5922522858170913e-4,1.026862644339714e-5,7.1764461850816054e-6,1.6554964838668014e-5
/mnt/f/code/busybox-1.31.1/coreutils/sort.cfg,381,4,16,8,shallow,1.5357585122393138e-4,1.5255730322920238e-4,1.549075030142773e-4,3.799439332105512e-6,2.786684159131855e-6,5.290142867405731e-6
/mnt/f/code/busybox-1.31.1/coreutils/sort.cfg,381,4,16,8,deep,5.191130992181626e-4,5.124081684242352e-4,5.401235745631003e-4,3.642033278547595e-5,1.7569028444042495e-5,7.363777712495099e-5
/mnt/f/code/busybox-1.31.1/coreutils/sync.cfg,128,5,32,16,brute-force,3.298642935929281e-4,3.2788494833131427e-4,3.323785634549589e-4,7.574417268130782e-6,5.7922907942343485e-6,1.1146240446595556e-5
/mnt/f/code/busybox-1.31.1/coreutils/sync.cfg,128,5,32,16,shallow,1.2118079063547014e-4,1.2053867252925866e-4,1.2204901340462631e-4,2.4534813244758063e-6,1.8521663349917082e-6,3.3835510985466094e-6
/mnt/f/code/busybox-1.31.1/coreutils/sync.cfg,128,5,32,16,deep,2.5895247951945e-4,2.5674730109310557e-4,2.6271803990943687e-4,9.501939048267955e-6,5.905519474637791e-6,1.7006852612983094e-5
/mnt/f/code/busybox-1.31.1/coreutils/tac.cfg,156,4,16,8,brute-force,1.7809316267054039e-4,1.7679793675246964e-4,1.7950462924503697e-4,4.427527264813817e-6,3.542320784597835e-6,5.794564885605772e-6
/mnt/f/code/busybox-1.31.1/coreutils/tac.cfg,156,4,16,8,shallow,7.220002412945343e-5,7.098950284879588e-5,7.650045190985195e-5,7.168563027315516e-6,1.4142869951767484e-6,1.486679604276298e-5
/mnt/f/code/busybox-1.31.1/coreutils/tac.cfg,156,4,16,8,deep,1.9457007370933386e-4,1.912864250153634e-4,2.058517156079945e-4,1.927840071659263e-5,4.10776171259623e-6,4.039910998134192e-5
/mnt/f/code/busybox-1.31.1/coreutils/test.cfg,286,3,8,4,brute-force,1.8336103741878283e-4,1.7933801165755578e-4,1.9159949153368927e-4,1.8894849024603805e-5,1.0195332087763487e-5,3.4785427751253526e-5
/mnt/f/code/busybox-1.31.1/coreutils/test.cfg,286,3,8,4,shallow,8.157944847156572e-5,8.069746967258417e-5,8.316545701202189e-5,3.697590134186828e-6,2.2050635836024967e-6,5.920567662955675e-6
/mnt/f/code/busybox-1.31.1/coreutils/test.cfg,286,3,8,4,deep,5.187380680425648e-4,5.1348222694718e-4,5.259380165692678e-4,2.001290364807719e-5,1.3981933479849153e-5,2.7455965460509015e-5
/mnt/f/code/busybox-1.31.1/coreutils/tr.cfg,291,5,32,16,brute-force,7.471441582551145e-4,7.386886846929216e-4,7.606548419651539e-4,3.597046697327816e-5,2.6323766816456895e-5,5.2009761416460735e-5
/mnt/f/code/busybox-1.31.1/coreutils/tr.cfg,291,5,32,16,shallow,3.2139008432705045e-4,3.19121867121242e-4,3.2566581809140256e-4,9.797539066249742e-6,5.150383927079533e-6,1.6960812499620952e-5
/mnt/f/code/busybox-1.31.1/coreutils/tr.cfg,291,5,32,16,deep,6.518787459097259e-4,6.453535335441427e-4,6.628889039542882e-4,2.6299587765653965e-5,1.874177285389756e-5,4.2048491347552564e-5
/mnt/f/code/busybox-1.31.1/coreutils/true.cfg,104,2,4,2,brute-force,2.8728061105517276e-5,2.856102684370888e-5,2.8994909341042157e-5,7.096776399128818e-7,5.284695027115955e-7,1.0939851897222732e-6
/mnt/f/code/busybox-1.31.1/coreutils/true.cfg,104,2,4,2,shallow,1.1499920436221044e-5,1.1372566733152163e-5,1.173929485167261e-5,5.825975412912046e-7,2.9900325667003506e-7,1.1780174273333847e-6
/mnt/f/code/busybox-1.31.1/coreutils/true.cfg,104,2,4,2,deep,1.269796339496101e-4,1.2526098686645369e-4,1.332326295514766e-4,9.86253243947238e-6,2.6230010783266667e-6,2.030866551911414e-5
/mnt/f/code/busybox-1.31.1/coreutils/tty.cfg,126,4,16,8,brute-force,1.4953742926061662e-4,1.473292811584291e-4,1.541939767020412e-4,1.0152968005856186e-5,3.3883658257141424e-6,1.7355362114605292e-5
/mnt/f/code/busybox-1.31.1/coreutils/tty.cfg,126,4,16,8,shallow,5.6022173393272396e-5,5.570179466941498e-5,5.6449548760087374e-5,1.3469197404206436e-6,9.871147446246472e-7,1.945508430722885e-6
/mnt/f/code/busybox-1.31.1/coreutils/tty.cfg,126,4,16,8,deep,1.5711273860469506e-4,1.549694781491785e-4,1.6073628047465132e-4,8.721616876016087e-6,5.1433886395934945e-6,1.3204293939028753e-5
/mnt/f/code/busybox-1.31.1/coreutils/uniq.cfg,139,2,4,2,brute-force,3.703923634015217e-5,3.669729876796475e-5,3.75942064220378e-5,1.4399892590738559e-6,8.576390769173291e-7,2.1926718599492858e-6
/mnt/f/code/busybox-1.31.1/coreutils/uniq.cfg,139,2,4,2,shallow,1.5553464077903142e-5,1.5467897128008887e-5,1.5654824158355737e-5,3.141533895780701e-7,2.549185739497448e-7,4.0801833352533355e-7
/mnt/f/code/busybox-1.31.1/coreutils/uniq.cfg,139,2,4,2,deep,1.699324046209545e-4,1.6773546022086128e-4,1.726870597871067e-4,8.102508700737875e-6,6.188830720923129e-6,9.870123285306965e-6
/mnt/f/code/busybox-1.31.1/coreutils/usleep.cfg,109,2,4,2,brute-force,2.9783854440371767e-5,2.9478766588808533e-5,3.0305217840165413e-5,1.2859469097583074e-6,8.850992175024268e-7,2.05028074482294e-6
/mnt/f/code/busybox-1.31.1/coreutils/usleep.cfg,109,2,4,2,shallow,1.2054772051326627e-5,1.195224903042805e-5,1.2275003288228236e-5,4.815577724366136e-7,2.5360648327110704e-7,8.816815015445936e-7
/mnt/f/code/busybox-1.31.1/coreutils/usleep.cfg,109,2,4,2,deep,1.3687462390102735e-4,1.3483636503808114e-4,1.414613713826994e-4,9.472902888514672e-6,5.844558837077263e-6,1.4234495494125505e-5
/mnt/f/code/busybox-1.31.1/coreutils/uudecode.cfg,164,4,16,8,brute-force,1.7158602881899176e-4,1.7048683502779126e-4,1.7428321253726644e-4,5.77716339830705e-6,2.4194012326655077e-6,1.087739355338226e-5
/mnt/f/code/busybox-1.31.1/coreutils/uudecode.cfg,164,4,16,8,shallow,6.917623338047513e-5,6.809448224014768e-5,7.2813394781253e-5,6.397422989367188e-6,1.133662680612547e-6,1.212454745624695e-5
/mnt/f/code/busybox-1.31.1/coreutils/uudecode.cfg,164,4,16,8,deep,2.0811917630923784e-4,2.0602737222442287e-4,2.1112059317111268e-4,8.654160492969545e-6,6.259426329902012e-6,1.2038719863651174e-5
/mnt/f/code/busybox-1.31.1/coreutils/uuencode.cfg,113,2,4,2,brute-force,3.0585375732316285e-5,3.037727886788327e-5,3.093046887858876e-5,9.297907043540065e-7,7.455451913655218e-7,1.147246010123349e-6
/mnt/f/code/busybox-1.31.1/coreutils/uuencode.cfg,113,2,4,2,shallow,1.2691467256778072e-5,1.2485578201907926e-5,1.3453634981973892e-5,1.1509640734597306e-6,3.75691508565721e-7,2.3533168751583963e-6
/mnt/f/code/busybox-1.31.1/coreutils/uuencode.cfg,113,2,4,2,deep,1.3710294602615003e-4,1.3600505090849386e-4,1.3918535763915804e-4,4.959755942249422e-6,2.869775132686878e-6,8.351302679162242e-6
/mnt/f/code/busybox-1.31.1/coreutils/wc.cfg,201,6,64,16,brute-force,1.0655179605247166e-3,1.0547644473355316e-3,1.0961434625949959e-3,5.645982670476687e-5,3.2596141500820356e-5,1.0719562814547687e-4
/mnt/f/code/busybox-1.31.1/coreutils/wc.cfg,201,6,64,16,shallow,2.1007634346831156e-4,2.0829178988162364e-4,2.1259508386090826e-4,6.9037761014190716e-6,5.099343818586328e-6,1.0187143709862069e-5
/mnt/f/code/busybox-1.31.1/coreutils/wc.cfg,201,6,64,16,deep,4.469829275466374e-4,4.4224646330549063e-4,4.5534345241159737e-4,2.1731698731902435e-5,1.3894262491826008e-5,3.5405136992075186e-5
/mnt/f/code/busybox-1.31.1/coreutils/who.cfg,123,2,4,2,brute-force,3.243776978155807e-5,3.225118721920031e-5,3.262162294330627e-5,6.222944472754853e-7,5.007451094263076e-7,7.701987831076268e-7
/mnt/f/code/busybox-1.31.1/coreutils/who.cfg,123,2,4,2,shallow,1.3416319353006005e-5,1.3300155024707951e-5,1.3542533642176699e-5,4.4089654884792785e-7,3.60976104680103e-7,6.001078443663329e-7
/mnt/f/code/busybox-1.31.1/coreutils/who.cfg,123,2,4,2,deep,1.498628083845667e-4,1.4821180394875e-4,1.5419090602998635e-4,7.967927985092102e-6,3.829563171051837e-6,1.5456689057307007e-5
/mnt/f/code/busybox-1.31.1/coreutils/whoami.cfg,112,2,4,2,brute-force,3.0346917957595577e-5,3.0205644863604626e-5,3.052753763244763e-5,5.606991551112912e-7,4.414338626462426e-7,7.352110872248912e-7
/mnt/f/code/busybox-1.31.1/coreutils/whoami.cfg,112,2,4,2,shallow,1.2352765626168114e-5,1.2236705988000165e-5,1.2568597377829861e-5,5.150090108887709e-7,3.0806318071746265e-7,8.2041539605325e-7
/mnt/f/code/busybox-1.31.1/coreutils/whoami.cfg,112,2,4,2,deep,1.3720430731899123e-4,1.3637515207045095e-4,1.3889899572688355e-4,4.023827954994426e-6,2.218396373619077e-6,7.158947195898038e-6
/mnt/f/code/busybox-1.31.1/coreutils/yes.cfg,118,2,4,2,brute-force,3.218254245900948e-5,3.182387956662384e-5,3.332549780823083e-5,1.9879950466126626e-6,7.97483114538974e-7,4.124484155865572e-6
/mnt/f/code/busybox-1.31.1/coreutils/yes.cfg,118,2,4,2,shallow,1.2987212511280274e-5,1.2875228155043467e-5,1.3149608252147313e-5,4.5963105550956947e-7,3.5020563901277603e-7,6.470509340278648e-7
/mnt/f/code/busybox-1.31.1/coreutils/yes.cfg,118,2,4,2,deep,1.4386610496921632e-4,1.428922310257335e-4,1.4517613041648898e-4,3.8105277415229797e-6,2.6444661484338713e-6,6.223900915592553e-6
/mnt/f/code/busybox-1.31.1/debianutils/pipe_progress.cfg,108,2,4,2,brute-force,2.9355241043126142e-5,2.9209250040331323e-5,2.957534868743408e-5,5.706416344929976e-7,4.0971834097994963e-7,9.259244367631888e-7
/mnt/f/code/busybox-1.31.1/debianutils/pipe_progress.cfg,108,2,4,2,shallow,1.2132530195920786e-5,1.2044496161027858e-5,1.2279421207006594e-5,3.7595510154153236e-7,2.433203207511942e-7,5.879205778520436e-7
/mnt/f/code/busybox-1.31.1/debianutils/pipe_progress.cfg,108,2,4,2,deep,1.3077268562858052e-4,1.299518988010981e-4,1.3208765060615388e-4,3.2112375176631555e-6,2.1707128742936385e-6,4.646482153039226e-6
/mnt/f/code/busybox-1.31.1/debianutils/which.cfg,116,2,4,2,brute-force,3.127125154536987e-5,3.108510322841348e-5,3.149575547405888e-5,6.599746535051563e-7,4.893079485728189e-7,9.050531490157016e-7
/mnt/f/code/busybox-1.31.1/debianutils/which.cfg,116,2,4,2,shallow,1.2789351186102159e-5,1.2683256517325715e-5,1.3072059954910771e-5,5.331648145433453e-7,2.690841076314632e-7,1.0868311887937757e-6
/mnt/f/code/busybox-1.31.1/debianutils/which.cfg,116,2,4,2,deep,1.4116881906864613e-4,1.403619154531394e-4,1.4224620794671815e-4,3.1305874335634804e-6,2.3848819960210498e-6,4.284363603697684e-6
/mnt/f/code/busybox-1.31.1/e2fsprogs/chattr.cfg,171,2,4,2,brute-force,4.4540223374833574e-5,4.4188999854179185e-5,4.506157272451125e-5,1.527901664964313e-6,1.0603348866749374e-6,2.0294719721186123e-6
/mnt/f/code/busybox-1.31.1/e2fsprogs/chattr.cfg,171,2,4,2,shallow,1.9847067150140752e-5,1.949546495369623e-5,2.071959053841972e-5,1.7307227612659443e-6,7.156093717506806e-7,2.9348298533393595e-6
/mnt/f/code/busybox-1.31.1/e2fsprogs/chattr.cfg,171,2,4,2,deep,2.0913498001918674e-4,2.0794528998102301e-4,2.106932319838941e-4,4.453704530440317e-6,3.6449649922401862e-6,5.5116452717575535e-6
/mnt/f/code/busybox-1.31.1/e2fsprogs/e2fs_lib.cfg,163,2,4,2,brute-force,4.219022870557717e-5,4.1924213383786735e-5,4.2595773900637016e-5,1.0994980429814386e-6,7.808296201612585e-7,1.7275611169192145e-6
/mnt/f/code/busybox-1.31.1/e2fsprogs/e2fs_lib.cfg,163,2,4,2,shallow,1.833551238742888e-5,1.8151775496298338e-5,1.87896280438313e-5,9.249253026531205e-7,4.096912685743103e-7,1.7765167173041528e-6
/mnt/f/code/busybox-1.31.1/e2fsprogs/e2fs_lib.cfg,163,2,4,2,deep,1.9649321150176568e-4,1.9559797063670035e-4,1.9776221919756443e-4,3.6721041497950087e-6,2.870176397335983e-6,4.878245659668239e-6
/mnt/f/code/busybox-1.31.1/e2fsprogs/lsattr.cfg,123,2,4,2,brute-force,3.2787186399575635e-5,3.25413127594807e-5,3.331829324555979e-5,1.1426000826348111e-6,7.481854067331038e-7,1.8673615735237621e-6
/mnt/f/code/busybox-1.31.1/e2fsprogs/lsattr.cfg,123,2,4,2,shallow,1.386277208232614e-5,1.3739513735279486e-5,1.4081816625358028e-5,5.239650162147483e-7,3.523265267123793e-7,7.636729663038033e-7
/mnt/f/code/busybox-1.31.1/e2fsprogs/lsattr.cfg,123,2,4,2,deep,1.5027696347168822e-4,1.4879061811976538e-4,1.526465526484249e-4,6.176924563181414e-6,4.482271421265352e-6,8.994450060882587e-6
/mnt/f/code/busybox-1.31.1/e2fsprogs/tune2fs.cfg,168,3,8,4,brute-force,8.978855505315032e-5,8.89247746048191e-5,9.138649831623757e-5,3.918239119842577e-6,2.3259352648231793e-6,6.829332634965354e-6
/mnt/f/code/busybox-1.31.1/e2fsprogs/tune2fs.cfg,168,3,8,4,shallow,3.769549339637959e-5,3.747442186760798e-5,3.7991917193189226e-5,8.469254260419724e-7,6.479164191193985e-7,1.0891694681090333e-6
/mnt/f/code/busybox-1.31.1/e2fsprogs/tune2fs.cfg,168,3,8,4,deep,2.0574032439832417e-4,2.039318589715764e-4,2.100315419460614e-4,8.48809548252567e-6,4.589500749699245e-6,1.6373460032179553e-5
/mnt/f/code/busybox-1.31.1/editors/cmp.cfg,177,4,16,8,brute-force,1.978804993408569e-4,1.9637249526366056e-4,2.004267299449435e-4,6.290570984255142e-6,4.40882927348217e-6,9.598590920169181e-6
/mnt/f/code/busybox-1.31.1/editors/cmp.cfg,177,4,16,8,shallow,8.061232377305797e-5,7.999445597901534e-5,8.143590536892426e-5,2.4206072526156365e-6,1.848360104535255e-6,3.5287712211793695e-6
/mnt/f/code/busybox-1.31.1/editors/cmp.cfg,177,4,16,8,deep,2.180321681042369e-4,2.1395466278087083e-4,2.277973604465334e-4,2.068525552580702e-5,6.020022669042284e-6,3.578402290568001e-5
/mnt/f/code/busybox-1.31.1/examples/bootfloppy/syslinux.cfg,0,0,0,1,brute-force,9.746149280077786e-9,9.624005555972914e-9,1.0100631796001956e-8,6.086794121200808e-10,2.4446860059912485e-10,1.008213884480874e-9
/mnt/f/code/busybox-1.31.1/examples/bootfloppy/syslinux.cfg,0,0,0,1,shallow,3.115335724812866e-8,3.0881070123350304e-8,3.1622467093053514e-8,1.1440665070972633e-9,7.432136081383375e-10,1.6505027144846285e-9
/mnt/f/code/busybox-1.31.1/examples/bootfloppy/syslinux.cfg,0,0,0,1,deep,7.318430081070812e-7,7.27537592133978e-7,7.383134466178712e-7,1.7830617460067725e-8,1.4016165010971055e-8,2.534752919813115e-8
/mnt/f/code/busybox-1.31.1/init/halt.cfg,181,7,128,64,brute-force,2.312099813122558e-3,2.2644275399826505e-3,2.396615255817007e-3,2.1411870149669064e-4,1.3279080269544438e-4,3.6258439237828296e-4
/mnt/f/code/busybox-1.31.1/init/halt.cfg,181,7,128,64,shallow,6.352304083482863e-4,6.292807593892835e-4,6.440623862310488e-4,2.4521944890593582e-5,1.6711790005618838e-5,3.366599836302383e-5
/mnt/f/code/busybox-1.31.1/init/halt.cfg,181,7,128,64,deep,2.2255908523624528e-4,2.2144325112366284e-4,2.2414121603249617e-4,4.569450203203272e-6,3.1835624669355186e-6,6.934154092781305e-6
/mnt/f/code/busybox-1.31.1/libbb/ask_confirmation.cfg,110,2,4,2,brute-force,3.0242416087864107e-5,2.9929100080197853e-5,3.1172305301107744e-5,1.6325522831241147e-6,7.848827255412159e-7,3.0938917472948915e-6
/mnt/f/code/busybox-1.31.1/libbb/ask_confirmation.cfg,110,2,4,2,shallow,1.2286340871544352e-5,1.214234437944005e-5,1.2820463448833281e-5,8.07726241902884e-7,2.8990665213137297e-7,1.6914025943602377e-6
/mnt/f/code/busybox-1.31.1/libbb/ask_confirmation.cfg,110,2,4,2,deep,1.3546962256353673e-4,1.344007997560484e-4,1.3698733881332989e-4,4.417365981472612e-6,3.1530375486947038e-6,5.940046672456967e-6
/mnt/f/code/busybox-1.31.1/libbb/bb_askpass.cfg,159,2,4,2,brute-force,4.161631716100824e-5,4.1179697210309675e-5,4.2522116065958037e-5,2.1281037099144307e-6,1.43666850856557e-6,3.337743050025086e-6
/mnt/f/code/busybox-1.31.1/libbb/bb_askpass.cfg,159,2,4,2,shallow,1.754117061324182e-5,1.7364589776594836e-5,1.7773421586252898e-5,6.916917777829336e-7,4.878719556462647e-7,9.823200513239284e-7
/mnt/f/code/busybox-1.31.1/libbb/bb_askpass.cfg,159,2,4,2,deep,1.9465129766895757e-4,1.931535583849217e-4,1.9712716013488906e-4,6.4479195051103e-6,4.2174724393511506e-6,9.709475537131589e-6
/mnt/f/code/busybox-1.31.1/libbb/bb_bswap_64.cfg,108,2,4,2,brute-force,2.9711511290952807e-5,2.9351466116040423e-5,3.075489736874063e-5,1.9491399877427285e-6,9.267031151633816e-7,3.617686671787105e-6
/mnt/f/code/busybox-1.31.1/libbb/bb_bswap_64.cfg,108,2,4,2,shallow,1.2368669837137352e-5,1.2156579247343904e-5,1.3170827450523922e-5,1.2403202510319267e-6,2.4030963240121754e-7,2.5579074817510214e-6
/mnt/f/code/busybox-1.31.1/libbb/bb_bswap_64.cfg,108,2,4,2,deep,1.31002903817924e-4,1.297533233401196e-4,1.333872300278179e-4,5.4518722578547036e-6,3.4716317750705503e-6,8.26589927372728e-6
/mnt/f/code/busybox-1.31.1/libbb/bb_do_delay.cfg,110,2,4,2,brute-force,2.978361332802101e-5,2.963052022747599e-5,2.996655140155828e-5,5.497445485006152e-7,4.221043671871343e-7,7.347357772046812e-7
/mnt/f/code/busybox-1.31.1/libbb/bb_do_delay.cfg,110,2,4,2,shallow,1.2158296554987221e-5,1.2032444224565708e-5,1.2489243373001495e-5,6.756937407662871e-7,3.3753927011857004e-7,1.2700808708571107e-6
/mnt/f/code/busybox-1.31.1/libbb/bb_do_delay.cfg,110,2,4,2,deep,1.373554311669782e-4,1.34202309291651e-4,1.436568850850965e-4,1.4106635260456697e-5,7.983188478482834e-6,2.500019313469624e-5
/mnt/f/code/busybox-1.31.1/libbb/bb_pwd.cfg,164,3,8,4,brute-force,8.80000804138025e-5,8.656962238697085e-5,9.066030544297875e-5,6.3678513026498075e-6,3.5923814000715497e-6,1.0566455171266116e-5
/mnt/f/code/busybox-1.31.1/libbb/bb_pwd.cfg,164,3,8,4,shallow,3.640088256443482e-5,3.620371543737671e-5,3.6650647754217895e-5,7.060622186204269e-7,5.422737118174945e-7,9.350416276868961e-7
/mnt/f/code/busybox-1.31.1/libbb/bb_pwd.cfg,164,3,8,4,deep,1.9757642636499947e-4,1.9644290953049304e-4,1.9989726847383386e-4,5.1603321165843405e-6,3.0168835805251727e-6,8.824019414676119e-6
/mnt/f/code/busybox-1.31.1/libbb/bb_qsort.cfg,108,2,4,2,brute-force,3.000193922524857e-5,2.97494119672339e-5,3.068026410974971e-5,1.2591126779853503e-6,5.347762997840198e-7,2.2410961033188206e-6
/mnt/f/code/busybox-1.31.1/libbb/bb_qsort.cfg,108,2,4,2,shallow,1.2207382782234412e-5,1.2098646581600447e-5,1.2330013348783086e-5,3.9493665414491733e-7,2.878811916531759e-7,5.348510875530338e-7
/mnt/f/code/busybox-1.31.1/libbb/bb_qsort.cfg,108,2,4,2,deep,1.3207620996172963e-4,1.3084651487948025e-4,1.3401521144062884e-4,5.138536394984145e-6,3.2600057306284933e-6,7.804403670552441e-6
/mnt/f/code/busybox-1.31.1/libbb/bb_strtonum.cfg,139,2,4,2,brute-force,3.6737587387604184e-5,3.6555976231663736e-5,3.699646984780675e-5,7.438811159375423e-7,5.234150460338648e-7,1.2121630007331863e-6
/mnt/f/code/busybox-1.31.1/libbb/bb_strtonum.cfg,139,2,4,2,shallow,1.558799210182062e-5,1.5454853715731478e-5,1.5763356238711176e-5,5.270839622139796e-7,3.982293418483299e-7,7.158009322901475e-7
/mnt/f/code/busybox-1.31.1/libbb/bb_strtonum.cfg,139,2,4,2,deep,1.7085795053142617e-4,1.684374615029892e-4,1.7535199458899284e-4,1.1248466151647488e-5,4.91662701748148e-6,1.7883562615321977e-5
/mnt/f/code/busybox-1.31.1/libbb/change_identity.cfg,118,3,8,4,brute-force,6.794033763370366e-5,6.733588951858843e-5,6.881716734720123e-5,2.3945831573685924e-6,1.8691310305688291e-6,3.0480063367771553e-6
/mnt/f/code/busybox-1.31.1/libbb/change_identity.cfg,118,3,8,4,shallow,2.6582610881120974e-5,2.619978793829904e-5,2.776707817090312e-5,1.96389074578844e-6,7.552777274476266e-7,3.87737536772023e-6
/mnt/f/code/busybox-1.31.1/libbb/change_identity.cfg,118,3,8,4,deep,1.4547611710129254e-4,1.4442877643285575e-4,1.4683008468616967e-4,3.949381403030023e-6,2.8457355590028033e-6,5.4397322976816755e-6
/mnt/f/code/busybox-1.31.1/libbb/chomp.cfg,107,2,4,2,brute-force,3.064321927269343e-5,3.004107169524732e-5,3.187127515080803e-5,2.873691122558609e-6,1.6778021109951914e-6,5.418137540273729e-6
/mnt/f/code/busybox-1.31.1/libbb/chomp.cfg,107,2,4,2,shallow,1.2014358198797574e-5,1.1933707984797179e-5,1.2138824837042621e-5,3.1759060481320403e-7,2.4746197245516737e-7,4.650856107322675e-7
/mnt/f/code/busybox-1.31.1/libbb/chomp.cfg,107,2,4,2,deep,1.3142931370081315e-4,1.2881710858161712e-4,1.4085624528407603e-4,1.5239608410365605e-5,3.353802438655438e-6,3.158749512230338e-5
/mnt/f/code/busybox-1.31.1/libbb/compare_string_array.cfg,139,2,4,2,brute-force,3.647164505863535e-5,3.6174661515497446e-5,3.6868182860364736e-5,1.146959820224852e-6,8.239885440957591e-7,1.6294632474045694e-6
/mnt/f/code/busybox-1.31.1/libbb/compare_string_array.cfg,139,2,4,2,shallow,1.5513147771456816e-5,1.5322058565910304e-5,1.6449976631114943e-5,1.0595995010099069e-6,3.3857656685222985e-7,2.4389799638016202e-6
