Name,Nodes,Features,Configs,EffectiveConfigs,Mode,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
/mnt/f/code/busybox-1.18.5/coreutils/nice.cfg,116,0,0,1,/shallow,1.3579647206637424e-5,1.349052784144062e-5,1.3707115822309296e-5,3.6264724743759067e-7,2.707597066180374e-7,4.708114310242527e-7
/mnt/f/code/busybox-1.18.5/coreutils/nice.cfg,116,0,0,1,/deep,1.3278259473363443e-3,1.3210821285618635e-3,1.3377022180102271e-3,2.8479831094397373e-5,1.9666007633410073e-5,4.589280269123724e-5
/mnt/f/code/busybox-1.18.5/coreutils/nohup.cfg,97,0,0,1,/brute-force,1.0391483033117874e-8,1.0329437855212188e-8,1.0462646118883814e-8,2.171732556872473e-10,1.5923979424194661e-10,2.997970443048557e-10
/mnt/f/code/busybox-1.18.5/coreutils/nohup.cfg,97,0,0,1,/shallow,5.179858353799337e-6,5.148164011604702e-6,5.229573519460289e-6,1.3107504610617916e-7,9.832043878012796e-8,2.0150681813363976e-7
/mnt/f/code/busybox-1.18.5/coreutils/nohup.cfg,97,0,0,1,/deep,1.2940101170441152e-4,1.2862893553516072e-4,1.3048987571376189e-4,3.0882406059844845e-6,2.4281072582967033e-6,3.8657415624103865e-6
/mnt/f/code/busybox-1.18.5/coreutils/printenv.cfg,105,0,0,1,/brute-force,1.0671081488342513e-8,1.052801953098409e-8,1.0957144405545511e-8,6.729098640007202e-10,4.4234798550407874e-10,1.040030993483539e-9
/mnt/f/code/busybox-1.18.5/coreutils/printenv.cfg,105,0,0,1,/shallow,6.269374529844666e-6,6.249051083181471e-6,6.294843579579519e-6,7.43670416697247e-8,5.2478165832162184e-8,1.0678214085384784e-7
/mnt/f/code/busybox-1.18.5/coreutils/printenv.cfg,105,0,0,1,/deep,2.3918124742462092e-4,2.3534323110998607e-4,2.4871678124484763e-4,1.8233254123238677e-5,9.94272621502394e-6,3.284501399576222e-5
/mnt/f/code/busybox-1.18.5/coreutils/printf.cfg,237,0,0,1,/brute-force,1.035765996991368e-8,1.0284314090006266e-8,1.0438466624449416e-8,2.775157302797327e-10,2.246553403615326e-10,3.6117060212339976e-10
/mnt/f/code/busybox-1.18.5/coreutils/printf.cfg,237,0,0,1,/shallow,5.5738468635555005e-5,5.550272317211662e-5,5.6018456391657734e-5,8.59968494008483e-7,5.951836963016709e-7,1.2044260275935384e-6
/mnt/f/code/busybox-1.18.5/coreutils/printf.cfg,237,0,0,1,/deep,6.364719486467822e-3,6.292024665331459e-3,6.471740839503654e-3,2.7358256873952626e-4,2.000669182726457e-4,3.64387563375311e-4
/mnt/f/code/busybox-1.18.5/coreutils/pwd.cfg,101,0,0,1,/brute-force,1.0421760495109244e-8,1.0342579841055707e-8,1.052134780020535e-8,3.0141237020575214e-10,2.189194737287171e-10,3.893454492779892e-10
/mnt/f/code/busybox-1.18.5/coreutils/pwd.cfg,101,0,0,1,/shallow,5.381185884931782e-6,5.3507527730135815e-6,5.417856942209954e-6,1.1398733125623286e-7,8.933727338756235e-8,1.4581513580960087e-7
/mnt/f/code/busybox-1.18.5/coreutils/pwd.cfg,101,0,0,1,/deep,1.7898706741204518e-4,1.7428032816123556e-4,1.8681821501074022e-4,1.9881089074704947e-5,1.4420924082698898e-5,2.619535171481304e-5
/mnt/f/code/busybox-1.18.5/coreutils/readlink.cfg,116,1,2,2,/brute-force,2.3114287657779303e-5,2.2972311215197686e-5,2.3459233595098956e-5,6.869632665250833e-7,3.2699862264106384e-7,1.3199815488888686e-6
/mnt/f/code/busybox-1.18.5/coreutils/readlink.cfg,116,1,2,2,/shallow,2.040956868497345e-5,2.033032377911906e-5,2.048157234301211e-5,2.4830149450290383e-7,1.9705526036100124e-7,3.2837532777011105e-7
/mnt/f/code/busybox-1.18.5/coreutils/readlink.cfg,116,1,2,2,/deep,1.852883663108491e-3,1.8436636468813455e-3,1.863776594087916e-3,3.3500502734727974e-5,2.7422999994558066e-5,4.226595012940829e-5
/mnt/f/code/busybox-1.18.5/coreutils/realpath.cfg,107,0,0,1,/brute-force,1.0374002609163426e-8,1.0315109303843801e-8,1.0473199785211337e-8,2.4276850957711426e-10,1.6410254879342904e-10,3.544392162202732e-10
/mnt/f/code/busybox-1.18.5/coreutils/realpath.cfg,107,0,0,1,/shallow,7.62286250159721e-6,7.546954839360672e-6,7.743590844272002e-6,3.2258188561415053e-7,1.6078320971212647e-7,5.109681483101528e-7
/mnt/f/code/busybox-1.18.5/coreutils/realpath.cfg,107,0,0,1,/deep,3.9628991781478655e-4,3.940363952553232e-4,3.991539862851146e-4,8.316845219194567e-6,5.799114458420434e-6,1.1633391531522463e-5
/mnt/f/code/busybox-1.18.5/coreutils/rm.cfg,116,0,0,1,/brute-force,1.0528913186227438e-8,1.0448220644762782e-8,1.0657725777242186e-8,3.4124962368772957e-10,2.2047507298443382e-10,4.931307695127011e-10
/mnt/f/code/busybox-1.18.5/coreutils/rm.cfg,116,0,0,1,/shallow,1.7141738796929457e-5,1.6973755366389045e-5,1.7413509944476583e-5,7.521381893860537e-7,5.52281972841323e-7,1.0210499693504602e-6
/mnt/f/code/busybox-1.18.5/coreutils/rm.cfg,116,0,0,1,/deep,1.8965087717825026e-3,1.888003093679283e-3,1.9087645014589682e-3,3.2771600238783734e-5,2.4214672710814126e-5,5.0910063861069575e-5
/mnt/f/code/busybox-1.18.5/coreutils/rmdir.cfg,106,1,2,2,/brute-force,1.5736153812667487e-5,1.56538878696647e-5,1.5840078883339697e-5,3.0160153785032083e-7,2.395876627690009e-7,3.9618655518575994e-7
/mnt/f/code/busybox-1.18.5/coreutils/rmdir.cfg,106,1,2,2,/shallow,1.3093447567231005e-5,1.3023757893340402e-5,1.321471541949161e-5,3.0665161371688595e-7,2.0284709299427597e-7,4.3947759852097247e-7
/mnt/f/code/busybox-1.18.5/coreutils/rmdir.cfg,106,1,2,2,/deep,4.853407242372802e-4,4.834927394179355e-4,4.8827444765212736e-4,8.244077626363966e-6,6.241060395249256e-6,1.0643135013243523e-5
/mnt/f/code/busybox-1.18.5/coreutils/seq.cfg,153,1,2,2,/brute-force,1.6076929500668803e-4,1.6013843039363335e-4,1.61654911893699e-4,2.471856322399561e-6,1.91787742578465e-6,3.7687317957740393e-6
/mnt/f/code/busybox-1.18.5/coreutils/seq.cfg,153,1,2,2,/shallow,1.5681485685602065e-4,1.5575896937044493e-4,1.5920962514416555e-4,5.18131310206252e-6,2.0558482875251577e-6,1.036969912527584e-5
/mnt/f/code/busybox-1.18.5/coreutils/seq.cfg,153,1,2,2,/deep,5.844812365963376e-2,5.6606870763725586e-2,6.238607884753256e-2,4.867265574895626e-3,2.3040381079974977e-3,8.220054957149657e-3
/mnt/f/code/busybox-1.18.5/coreutils/sleep.cfg,111,3,8,6,/brute-force,6.770131149038671e-5,6.712663735035695e-5,6.842080882118155e-5,2.1357453099941758e-6,1.5023629895282643e-6,2.887809841696874e-6
/mnt/f/code/busybox-1.18.5/coreutils/sleep.cfg,111,3,8,6,/shallow,3.473493759103373e-5,3.4554050065573196e-5,3.495735925080124e-5,6.544899996883239e-7,4.891095569504622e-7,9.055766927910082e-7
/mnt/f/code/busybox-1.18.5/coreutils/sleep.cfg,111,3,8,6,/deep,4.016989227295699e-4,3.9976318455833034e-4,4.045045325266266e-4,7.535544618907762e-6,5.7553117738485026e-6,1.0758614499731467e-5
/mnt/f/code/busybox-1.18.5/coreutils/sort.cfg,383,2,4,4,/brute-force,2.037174294160221e-3,2.016081863801349e-3,2.07236819911508e-3,8.778645447362412e-5,5.6438807145983586e-5,1.3754190613610092e-4
/mnt/f/code/busybox-1.18.5/coreutils/sort.cfg,383,2,4,4,/shallow,2.0511348402013256e-3,2.044896840864002e-3,2.0599093054540383e-3,2.5636785317050694e-5,2.0550275258245726e-5,3.474119518360913e-5
/mnt/f/code/busybox-1.18.5/coreutils/sort.cfg,383,2,4,4,/deep,0.25322176233710103,0.24944147966957342,0.2570020450046286,4.7652096487545885e-3,3.191456160334527e-3,5.757100905011607e-3
/mnt/f/code/busybox-1.18.5/coreutils/split.cfg,134,1,2,2,/brute-force,3.4488376043211793e-5,3.4291536365231114e-5,3.4744837202946344e-5,7.418723301849758e-7,5.48001108852662e-7,9.31774342855868e-7
/mnt/f/code/busybox-1.18.5/coreutils/split.cfg,134,1,2,2,/shallow,3.2067625442465996e-5,3.1832630054248164e-5,3.2354182132185495e-5,8.763119333504331e-7,6.800781930278991e-7,1.2117781988695482e-6
/mnt/f/code/busybox-1.18.5/coreutils/split.cfg,134,1,2,2,/deep,2.704886744068286e-3,2.687645313322613e-3,2.728354298745797e-3,6.411249259374601e-5,4.525937895732945e-5,9.941976413325365e-5
/mnt/f/code/busybox-1.18.5/coreutils/stat.cfg,421,4,16,8,/brute-force,9.685981725783923e-4,9.553496944515391e-4,9.868573998564878e-4,5.4200255684438e-5,4.007251512705008e-5,7.48408532086294e-5
/mnt/f/code/busybox-1.18.5/coreutils/stat.cfg,421,4,16,8,/shallow,4.341079499302357e-4,4.321519612629023e-4,4.372055819676079e-4,8.10356041488224e-6,5.6222098177885e-6,1.3293772447530327e-5
/mnt/f/code/busybox-1.18.5/coreutils/stat.cfg,421,4,16,8,/deep,2.2131860425407535e-2,2.1968262415015708e-2,2.2328299655804608e-2,4.128065683515847e-4,2.9329130074634877e-4,6.500528154399275e-4
/mnt/f/code/busybox-1.18.5/coreutils/stty.cfg,444,0,0,1,/brute-force,1.045440189263091e-8,1.0365985935946826e-8,1.0625743045635901e-8,3.935058731982737e-10,2.3722382405755333e-10,6.896606942292465e-10
/mnt/f/code/busybox-1.18.5/coreutils/stty.cfg,444,0,0,1,/shallow,1.2706061134272673e-4,1.2655357309059023e-4,1.2782303860968413e-4,2.0690848287771665e-6,1.4358448107160082e-6,2.924737652199134e-6
/mnt/f/code/busybox-1.18.5/coreutils/stty.cfg,444,0,0,1,/deep,1.315084465357024e-2,1.3062210145524694e-2,1.331241480802126e-2,2.8188897692651467e-4,1.8205637796251412e-4,3.9493152826764735e-4
/mnt/f/code/busybox-1.18.5/coreutils/sum.cfg,143,0,0,1,/brute-force,1.0507868196519128e-8,1.0411622996751883e-8,1.0711285573482318e-8,4.5237088829184323e-10,2.7269556641593897e-10,6.991677152122264e-10
/mnt/f/code/busybox-1.18.5/coreutils/sum.cfg,143,0,0,1,/shallow,1.3893812285033997e-5,1.372757160822612e-5,1.4215451611307394e-5,7.61395450582217e-7,4.764844656978052e-7,1.2102712850354422e-6
/mnt/f/code/busybox-1.18.5/coreutils/sum.cfg,143,0,0,1,/deep,1.1177240487332128e-3,1.1061482012781482e-3,1.137880739098581e-3,5.058949212101387e-5,2.987297777724824e-5,7.760451977583674e-5
/mnt/f/code/busybox-1.18.5/coreutils/sync.cfg,96,1,2,2,/brute-force,1.2484783435517272e-5,1.2399473597279301e-5,1.2636752673597479e-5,3.6297800289575814e-7,2.2938300077599498e-7,4.975063582370337e-7
/mnt/f/code/busybox-1.18.5/coreutils/sync.cfg,96,1,2,2,/shallow,1.0372858949330723e-5,1.0199976972617003e-5,1.0724977460800625e-5,8.141615310231118e-7,4.926733139110825e-7,1.3455527426620056e-6
/mnt/f/code/busybox-1.18.5/coreutils/sync.cfg,96,1,2,2,/deep,1.650081039479663e-4,1.6301597475042146e-4,1.680807661161482e-4,8.168910270736671e-6,5.980804241807762e-6,1.093133839225744e-5
/mnt/f/code/busybox-1.18.5/coreutils/tac.cfg,143,2,4,4,/brute-force,2.8077083247684463e-4,2.796304546081509e-4,2.82941207201387e-4,5.089451146068382e-6,2.8822747739028353e-6,9.13841328078935e-6
/mnt/f/code/busybox-1.18.5/coreutils/tac.cfg,143,2,4,4,/shallow,2.786333823133579e-4,2.749580692200208e-4,2.8447146879490676e-4,1.5248189838467202e-5,1.0934984529336512e-5,1.9759977337544006e-5
/mnt/f/code/busybox-1.18.5/coreutils/tac.cfg,143,2,4,4,/deep,3.508849024973838e-2,3.465856265756262e-2,3.6670556040785e-2,1.5912777708236355e-3,1.9819529053017866e-4,3.0181718621341267e-3
/mnt/f/code/busybox-1.18.5/coreutils/tail.cfg,225,3,8,6,/brute-force,3.575058486144259e-4,3.558050920662071e-4,3.606917400319179e-4,7.355637906132231e-6,4.4203215805301204e-6,1.1574412376628206e-5
/mnt/f/code/busybox-1.18.5/coreutils/tail.cfg,225,3,8,6,/shallow,1.945968114386638e-4,1.933094431619542e-4,1.9708840836459092e-4,5.748445967394073e-6,3.924848493570054e-6,9.579610713521872e-6
/mnt/f/code/busybox-1.18.5/coreutils/tail.cfg,225,3,8,6,/deep,4.212889619209852e-2,4.115264604333788e-2,4.350715531678461e-2,2.3393499770545424e-3,1.4931308940884687e-3,3.2377734758135945e-3
/mnt/f/code/busybox-1.18.5/coreutils/tee.cfg,132,1,2,2,/brute-force,3.027269618921829e-5,3.0115166695018702e-5,3.0493603982995973e-5,6.299586459639355e-7,4.3623973239754033e-7,9.078891133178495e-7
/mnt/f/code/busybox-1.18.5/coreutils/tee.cfg,132,1,2,2,/shallow,2.7507061254999726e-5,2.7332303377593e-5,2.7754436866277846e-5,7.241160227330093e-7,5.374146393620623e-7,9.923636468490324e-7
/mnt/f/code/busybox-1.18.5/coreutils/tee.cfg,132,1,2,2,/deep,2.8274435858296975e-3,2.8157105878511214e-3,2.8439650441464005e-3,4.499194652103276e-5,3.314629054418726e-5,6.706537451917134e-5
/mnt/f/code/busybox-1.18.5/coreutils/test.cfg,244,1,2,2,/brute-force,7.89415110787473e-5,7.849735302655369e-5,7.973141614135037e-5,1.9234518697488645e-6,1.3349006196870985e-6,3.0081095971672014e-6
/mnt/f/code/busybox-1.18.5/coreutils/test.cfg,244,1,2,2,/shallow,7.583168810400768e-5,7.529167966980994e-5,7.665494872488102e-5,2.219401937985593e-6,1.6333478047943872e-6,2.9925995017802894e-6
/mnt/f/code/busybox-1.18.5/coreutils/test.cfg,244,1,2,2,/deep,3.048929389367846e-3,2.995439489298411e-3,3.1188206061176574e-3,2.1085732510574495e-4,1.63322479921485e-4,2.725412367552372e-4
/mnt/f/code/busybox-1.18.5/coreutils/tr.cfg,266,2,4,4,/brute-force,2.8619784777083316e-4,2.8110165416143196e-4,2.933544782399554e-4,2.0580428762300095e-5,1.4117274471842224e-5,2.8940551242934597e-5
/mnt/f/code/busybox-1.18.5/coreutils/tr.cfg,266,2,4,4,/shallow,2.7390312164792365e-4,2.68052577936915e-4,2.8327182073753385e-4,2.530739188815441e-5,1.66551357180212e-5,3.429914978827383e-5
/mnt/f/code/busybox-1.18.5/coreutils/tr.cfg,266,2,4,4,/deep,8.78881722266123e-3,8.733278667619988e-3,8.874824086554304e-3,1.899078801270566e-4,1.1137813662409904e-4,2.8449052721562465e-4
/mnt/f/code/busybox-1.18.5/coreutils/true.cfg,91,0,0,1,/brute-force,1.0625937511807696e-8,1.0465674040998121e-8,1.0835703552804365e-8,6.166137141297002e-10,4.698667519520024e-10,8.113969523961453e-10
/mnt/f/code/busybox-1.18.5/coreutils/true.cfg,91,0,0,1,/shallow,4.481934209210128e-6,4.4574720152541725e-6,4.5210156052621204e-6,1.027766539388273e-7,6.843135922007064e-8,1.6297070084559512e-7
/mnt/f/code/busybox-1.18.5/coreutils/true.cfg,91,0,0,1,/deep,1.0490768429429338e-4,1.042479577577134e-4,1.0605872149158451e-4,2.698233229971941e-6,1.4654599891600952e-6,4.472286843227125e-6
/mnt/f/code/busybox-1.18.5/coreutils/tty.cfg,113,2,4,4,/brute-force,3.859323780639587e-5,3.8417949871399996e-5,3.8840649375312245e-5,6.9841414305809e-7,5.049040337716772e-7,9.614045444225953e-7
/mnt/f/code/busybox-1.18.5/coreutils/tty.cfg,113,2,4,4,/shallow,3.11286932050682e-5,3.090068983715859e-5,3.157789025963238e-5,1.0858422686050736e-6,6.84586487129861e-7,1.7796790968664377e-6
/mnt/f/code/busybox-1.18.5/coreutils/tty.cfg,113,2,4,4,/deep,2.6022568988750914e-3,2.5894912792084907e-3,2.61686410516416e-3,4.769726257616161e-5,3.4684921856986135e-5,6.484235720746479e-5
/mnt/f/code/busybox-1.18.5/coreutils/uname.cfg,127,1,2,2,/brute-force,8.356299835758231e-5,8.28091485386744e-5,8.495114395819421e-5,3.592147929878145e-6,2.239679445163698e-6,6.214961163212411e-6
/mnt/f/code/busybox-1.18.5/coreutils/uname.cfg,127,1,2,2,/shallow,8.014090840308758e-5,7.95086348020843e-5,8.09929398519806e-5,2.3934025666835234e-6,1.7448727279510264e-6,3.2246990975809255e-6
/mnt/f/code/busybox-1.18.5/coreutils/uname.cfg,127,1,2,2,/deep,2.498493651821606e-2,2.4532436381231308e-2,2.554758462260807e-2,1.1065072532591687e-3,8.456326241754246e-4,1.319379893913511e-3
/mnt/f/code/busybox-1.18.5/coreutils/uniq.cfg,127,0,0,1,/brute-force,1.0476945272096755e-8,1.038289741391474e-8,1.0611739753467976e-8,3.680106454507893e-10,2.5731718682380335e-10,5.106522363419487e-10
/mnt/f/code/busybox-1.18.5/coreutils/uniq.cfg,127,0,0,1,/shallow,2.1492938657792586e-5,2.140028700411033e-5,2.163342231770056e-5,3.872817821214037e-7,3.0736593081321996e-7,5.147482837061009e-7
/mnt/f/code/busybox-1.18.5/coreutils/uniq.cfg,127,0,0,1,/deep,2.8879121201100836e-3,2.830317678093028e-3,2.978577275208287e-3,2.3005860147324087e-4,1.5596211153316296e-4,3.5119802554132176e-4
/mnt/f/code/busybox-1.18.5/coreutils/usleep.cfg,93,0,0,1,/brute-force,1.05449770781835e-8,1.0448219806088057e-8,1.0719145544505028e-8,4.063169565842337e-10,2.71098207440508e-10,6.704428519694956e-10
/mnt/f/code/busybox-1.18.5/coreutils/usleep.cfg,93,0,0,1,/shallow,4.803897003217397e-6,4.764023621215158e-6,4.931332875053675e-6,2.216660327316891e-7,8.238147262158234e-8,4.4049292410030634e-7
/mnt/f/code/busybox-1.18.5/coreutils/usleep.cfg,93,0,0,1,/deep,1.0415198008362142e-4,1.034597776748408e-4,1.0540705507571989e-4,3.0013594504027462e-6,2.095603912619143e-6,4.709029812830924e-6
/mnt/f/code/busybox-1.18.5/coreutils/uuencode.cfg,101,0,0,1,/brute-force,1.0397231967727168e-8,1.0286291690305168e-8,1.0655297233448136e-8,5.245272416609332e-10,2.9916812394713327e-10,8.020760198702068e-10
/mnt/f/code/busybox-1.18.5/coreutils/uuencode.cfg,101,0,0,1,/shallow,5.540106871168092e-6,5.504709795477409e-6,5.586545332261787e-6,1.3135143453738632e-7,9.68573372833918e-8,1.8007275573382105e-7
/mnt/f/code/busybox-1.18.5/coreutils/uuencode.cfg,101,0,0,1,/deep,1.9281684863985105e-4,1.9148967139669262e-4,1.9506187062961472e-4,5.852958432237951e-6,3.727091696399889e-6,9.299882296210247e-6
/mnt/f/code/busybox-1.18.5/coreutils/wc.cfg,188,4,16,8,/brute-force,1.9332676357521135e-4,1.9076777556947683e-4,2.0223679901878644e-4,1.5699892803275967e-5,3.4869723658379454e-6,3.27079465940946e-5
/mnt/f/code/busybox-1.18.5/coreutils/wc.cfg,188,4,16,8,/shallow,7.416394027138182e-5,7.312998461667371e-5,7.632049524467261e-5,4.844970126785979e-6,2.32757564550218e-6,8.291833562258024e-6
/mnt/f/code/busybox-1.18.5/coreutils/wc.cfg,188,4,16,8,/deep,2.2059440258318327e-4,2.1950140304587726e-4,2.236281366186421e-4,5.737166743599904e-6,2.5998460515021406e-6,1.1210619519340418e-5
/mnt/f/code/busybox-1.18.5/coreutils/who.cfg,110,0,0,1,/brute-force,1.0448852070218648e-8,1.0372259809527397e-8,1.055280427732044e-8,3.014211910359753e-10,2.2145444876486124e-10,5.095260206924684e-10
/mnt/f/code/busybox-1.18.5/coreutils/who.cfg,110,0,0,1,/shallow,6.670269242834967e-6,6.607206451740955e-6,6.875163602685687e-6,3.402939654148569e-7,1.244699375771211e-7,6.864090544026988e-7
/mnt/f/code/busybox-1.18.5/coreutils/who.cfg,110,0,0,1,/deep,2.49308318215609e-4,2.4746327503244784e-4,2.5437506435228597e-4,9.632834730686963e-6,4.971736026697956e-6,1.809158773713372e-5
/mnt/f/code/busybox-1.18.5/coreutils/whoami.cfg,99,0,0,1,/brute-force,1.0458484648860504e-8,1.0381757082017719e-8,1.0543657066382237e-8,2.5103200380523764e-10,2.0234288513519758e-10,3.237085394896567e-10
/mnt/f/code/busybox-1.18.5/coreutils/whoami.cfg,99,0,0,1,/shallow,5.3922604797607376e-6,5.368404798111456e-6,5.427004874870359e-6,9.403601564269359e-8,6.431402057498298e-8,1.3066070786747419e-7
/mnt/f/code/busybox-1.18.5/coreutils/whoami.cfg,99,0,0,1,/deep,1.7379371043547585e-4,1.7279829206948974e-4,1.7507179776959415e-4,3.744037898289e-6,2.6699897919382213e-6,5.865967103013696e-6
/mnt/f/code/busybox-1.18.5/coreutils/yes.cfg,105,0,0,1,/brute-force,1.0526376489125714e-8,1.0391177307219502e-8,1.0955996431726408e-8,7.367294465797973e-10,2.56643501727267e-10,1.48792954841917e-9
/mnt/f/code/busybox-1.18.5/coreutils/yes.cfg,105,0,0,1,/shallow,6.943912126172609e-6,6.898456111611168e-6,7.000604243687834e-6,1.7558063554419094e-7,1.3511853270542656e-7,2.2501729348750085e-7
/mnt/f/code/busybox-1.18.5/coreutils/yes.cfg,105,0,0,1,/deep,3.2941495859911094e-4,3.248222809109856e-4,3.3662457177881423e-4,1.9644474110412415e-5,1.4496070599515364e-5,2.8801817640272224e-5
/mnt/f/code/busybox-1.18.5/debianutils/mktemp.cfg,106,0,0,1,/brute-force,1.0511026082817688e-8,1.041507225703113e-8,1.0625922353580527e-8,3.6764842643136893e-10,2.779814379226504e-10,4.905827933458873e-10
/mnt/f/code/busybox-1.18.5/debianutils/mktemp.cfg,106,0,0,1,/shallow,6.8969039126707194e-6,6.8715093470948375e-6,6.924841477890012e-6,8.896363945500821e-8,7.037327481103838e-8,1.1881268009302726e-7
/mnt/f/code/busybox-1.18.5/debianutils/mktemp.cfg,106,0,0,1,/deep,3.2907723518817e-4,3.276535754315755e-4,3.3056454644399134e-4,4.808571791674304e-6,3.817671249200903e-6,6.9870618202741375e-6
/mnt/f/code/busybox-1.18.5/debianutils/pipe_progress.cfg,95,0,0,1,/brute-force,1.0602804167707926e-8,1.0506667264204934e-8,1.0808379315304014e-8,4.4015116160368325e-10,2.4290837521916186e-10,8.016393126218818e-10
/mnt/f/code/busybox-1.18.5/debianutils/pipe_progress.cfg,95,0,0,1,/shallow,4.923128954903206e-6,4.900542278568458e-6,4.959507978394172e-6,9.225667599644476e-8,6.597086789427561e-8,1.4207525151296463e-7
/mnt/f/code/busybox-1.18.5/debianutils/pipe_progress.cfg,95,0,0,1,/deep,1.2679774968315686e-4,1.2608198521820715e-4,1.2802240238790846e-4,3.1523969812618217e-6,2.2005482127683405e-6,5.308127748777811e-6
/mnt/f/code/busybox-1.18.5/debianutils/run_parts.cfg,143,2,4,4,/brute-force,5.093539480340866e-5,5.061718917306953e-5,5.1410450547152264e-5,1.278309704129321e-6,8.519352111939702e-7,1.7628089447029894e-6
/mnt/f/code/busybox-1.18.5/debianutils/run_parts.cfg,143,2,4,4,/shallow,4.084076903910866e-5,4.064830208290337e-5,4.1038154287076464e-5,6.479841202680787e-7,4.96641495404e-7,8.720975563197915e-7
/mnt/f/code/busybox-1.18.5/debianutils/run_parts.cfg,143,2,4,4,/deep,1.534451079727255e-3,1.527108010835937e-3,1.5499420801634441e-3,3.6099214320313254e-5,1.8718470451901197e-5,6.97219820869751e-5
/mnt/f/code/busybox-1.18.5/debianutils/start_stop_daemon.cfg,273,4,16,16,/brute-force,3.119027624464256e-2,3.087266688109174e-2,3.232966174533585e-2,1.1402219626724904e-3,2.7600109612048267e-4,2.0919377692877523e-3
/mnt/f/code/busybox-1.18.5/debianutils/start_stop_daemon.cfg,273,4,16,16,/shallow,3.2513655368753495e-2,3.173922029017674e-2,3.3446249776945054e-2,1.8340202389808859e-3,1.4028975168022648e-3,2.595428074259865e-3
/mnt/f/code/busybox-1.18.5/debianutils/start_stop_daemon.cfg,273,4,16,16,/deep,8.591711310407845,8.559543906216277,8.619275008328259,3.376015105276128e-2,1.1850759010177157e-2,4.306909844335571e-2
/mnt/f/code/busybox-1.18.5/debianutils/which.cfg,107,1,2,2,/brute-force,1.554144330016329e-5,1.5376798007393282e-5,1.578913694288627e-5,6.502761542926592e-7,4.436796064242493e-7,9.341394458567022e-7
/mnt/f/code/busybox-1.18.5/debianutils/which.cfg,107,1,2,2,/shallow,1.2893032139988528e-5,1.2824780625786598e-5,1.2978047822719392e-5,2.4613274752573785e-7,1.6961954538662382e-7,3.540830405279434e-7
/mnt/f/code/busybox-1.18.5/debianutils/which.cfg,107,1,2,2,/deep,6.266618379238361e-4,6.226053618578238e-4,6.311864098261163e-4,1.4432376387552746e-5,1.1711971264677428e-5,1.958250277084163e-5
/mnt/f/code/busybox-1.18.5/e2fsprogs/chattr.cfg,150,0,0,1,/brute-force,1.0697900542781e-8,1.0572982309377815e-8,1.0864254935078366e-8,4.6380921054749086e-10,3.3748229748941773e-10,6.535965450306253e-10
/mnt/f/code/busybox-1.18.5/e2fsprogs/chattr.cfg,150,0,0,1,/shallow,1.980001649166657e-5,1.9651482421754456e-5,1.9974484593985516e-5,5.354169109356173e-7,4.0163767273964215e-7,6.992849218164832e-7
/mnt/f/code/busybox-1.18.5/e2fsprogs/chattr.cfg,150,0,0,1,/deep,1.8358511448501136e-3,1.8258091464163912e-3,1.8523919905889103e-3,4.139316722364502e-5,2.8022883229036742e-5,6.447469907032363e-5
/mnt/f/code/busybox-1.18.5/e2fsprogs/e2fs_lib.cfg,150,0,0,1,/brute-force,1.0874193843018354e-8,1.0546592434859701e-8,1.153613831641713e-8,1.5228550045821167e-9,1.0489659994049376e-9,2.1046839096236718e-9
/mnt/f/code/busybox-1.18.5/e2fsprogs/e2fs_lib.cfg,150,0,0,1,/shallow,1.4000964559553377e-5,1.3694718780333636e-5,1.4718605600432188e-5,1.3986163250573817e-6,2.3628512685638356e-7,2.48153497647263e-6
/mnt/f/code/busybox-1.18.5/e2fsprogs/e2fs_lib.cfg,150,0,0,1,/deep,1.021625891811426e-3,1.012859021317768e-3,1.0343243869908086e-3,3.448065285332333e-5,2.6453033307633977e-5,4.7721703236522094e-5
/mnt/f/code/busybox-1.18.5/e2fsprogs/fsck.cfg,363,1,2,2,/brute-force,2.1442223745691595e-4,2.1369343188395716e-4,2.15384417479584e-4,2.7530658760762447e-6,2.2071141259781497e-6,3.5948532920963086e-6
/mnt/f/code/busybox-1.18.5/e2fsprogs/fsck.cfg,363,1,2,2,/shallow,2.1127085959961754e-4,2.1041433221084607e-4,2.1209534348011063e-4,2.922284828019068e-6,2.3782122892044555e-6,4.034348326131817e-6
/mnt/f/code/busybox-1.18.5/e2fsprogs/fsck.cfg,363,1,2,2,/deep,1.0988794945978177e-2,1.0891785503275632e-2,1.1104507165207023e-2,2.8188498795311037e-4,1.9131939830349323e-4,4.0021935818084e-4
/mnt/f/code/busybox-1.18.5/e2fsprogs/lsattr.cfg,110,0,0,1,/brute-force,1.0474117789492736e-8,1.0373221234891826e-8,1.0566047538726161e-8,3.2777643326117037e-10,2.5936223565219764e-10,4.163351611068436e-10
/mnt/f/code/busybox-1.18.5/e2fsprogs/lsattr.cfg,110,0,0,1,/shallow,6.972855641900726e-6,6.629302949424736e-6,7.842935711272814e-6,1.6092737896230678e-6,1.3234197180022917e-7,2.820476118372673e-6
/mnt/f/code/busybox-1.18.5/e2fsprogs/lsattr.cfg,110,0,0,1,/deep,2.3241221474232614e-4,2.30880593818766e-4,2.3469372575887936e-4,6.24818687829532e-6,4.315934418551347e-6,9.689263755026903e-6
